service_id,capacity,duration,price,capacity_window_1h,time_distance_competitor_-2,price_competitor_-2,duration_competitor_-2,time_distance_competitor_-1,price_competitor_-1,duration_competitor_-1,time_distance_competitor_1,price_competitor_1,duration_competitor_1,time_distance_competitor_2,price_competitor_2,duration_competitor_2,is_holiday_pm1,is_holiday_madrid_pm1,is_holiday_catalonia_pm1,month_sin,month_cos,day_of_week_sin,day_of_week_cos,departure_time_sin,departure_time_cos,train_type_AVE,train_type_AVLO,train_type_IRYO,train_type_OUIGO,train_type_competitor_-2_AVE,train_type_competitor_-2_AVLO,train_type_competitor_-2_IRYO,train_type_competitor_-2_OUIGO,train_type_competitor_-1_AVE,train_type_competitor_-1_AVLO,train_type_competitor_-1_IRYO,train_type_competitor_-1_OUIGO,train_type_competitor_1_AVE,train_type_competitor_1_AVLO,train_type_competitor_1_IRYO,train_type_competitor_1_OUIGO,train_type_competitor_2_AVE,train_type_competitor_2_AVLO,train_type_competitor_2_IRYO,train_type_competitor_2_OUIGO,passengers
00002_09-10-2025-16.37,461,157.0,37.99,1289.0,-40.2,110.52,157.0,-10.2,70.61,172.0,19.8,158.52,157.0,39.6,61.59,157.0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.9354440308298674,-0.35347484377925703,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,461
00004_09-10-2025-16.57,414,157.0,158.52,1845.0,-30.0,70.61,172.0,-19.8,37.99,157.0,19.8,61.59,157.0,25.2,62.06,172.0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.9624552364536471,-0.27144044986507504,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
00015_09-10-2025-17.17,509,157.0,61.59,1798.0,-39.6,37.99,157.0,-19.8,158.52,157.0,5.4,62.06,172.0,10.2,116.89,199.0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.9822872507286887,-0.18738131458572463,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,509
00009_09-10-2025-17.22,461,172.0,62.06,1798.0,-25.2,158.52,157.0,-5.4,61.59,157.0,4.8,116.89,199.0,34.8,58.45,157.0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.9864292571764955,-0.16418684656886262,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,358
00006_09-10-2025-17.27,414,199.0,116.89,1384.0,-10.2,61.59,157.0,-4.8,62.06,172.0,30.0,58.45,157.0,60.0,76.43,177.0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.9896513868196702,-0.1434926219911794,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
00004_09-10-2025-17.57,414,157.0,58.45,414.0,-34.8,62.06,172.0,-30.0,116.89,199.0,30.0,76.43,177.0,34.8,51.1,157.0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.999914327574007,-0.013089595571344698,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,414
00016_09-10-2025-18.27,414,177.0,76.43,875.0,-60.0,116.89,199.0,-30.0,58.45,157.0,4.8,51.1,157.0,30.0,80.12,157.0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.9930684569549263,0.11753739745783724,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,45
00002_09-10-2025-18.32,461,157.0,51.1,1289.0,-34.8,58.45,157.0,-4.8,76.43,177.0,25.2,80.12,157.0,57.0,35.68,172.0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.9903891431021473,0.138308876162719,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,461
00004_09-10-2025-18.57,414,157.0,80.12,875.0,-30.0,76.43,177.0,-25.2,51.1,157.0,31.8,35.68,172.0,37.2,36.05,201.0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.9692309097067545,0.2461532930289925,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,30
00009_09-10-2025-19.29,461,172.0,35.68,1042.0,-57.0,51.1,157.0,-31.8,80.12,157.0,5.4,36.05,201.0,36.0,62.49,157.0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.9258705848099948,0.37784078681846683,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,461
00019_09-10-2025-19.34,581,201.0,36.05,1042.0,-37.2,80.12,157.0,-5.4,35.68,172.0,30.6,62.49,157.0,48.0,38.83,172.0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.9167117510316201,0.39954920287812,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,236
00004_09-10-2025-20.05,414,157.0,62.49,1289.0,-36.0,35.68,172.0,-30.6,36.05,201.0,17.4,38.83,172.0,22.2,36.58,201.0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.8553642601605073,0.5180270093731292,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,59
00009_09-10-2025-20.22,461,172.0,38.83,1289.0,-48.0,36.05,201.0,-17.4,62.49,157.0,4.8,36.58,201.0,39.6,21.95,172.0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.8136084495007868,0.5814131843198308,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,357
00020_09-10-2025-20.27,414,201.0,36.58,1289.0,-22.2,62.49,157.0,-4.8,38.83,172.0,34.8,21.95,172.0,40.2,51.62,172.0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.8012538126910608,0.598324600570659,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,295
00005_09-10-2025-21.02,509,172.0,21.95,923.0,-39.6,38.83,172.0,-34.8,36.58,201.0,5.4,51.62,172.0,560.4,30.63,157.0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.7015314257708556,0.7126385189252056,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,509
00007_09-10-2025-21.07,414,172.0,51.62,923.0,-40.2,36.58,201.0,-5.4,21.95,172.0,555.0,30.63,157.0,559.8,26.15,178.0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.6845471059286883,0.7289686274214119,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,11
00002_10-10-2025-06.22,461,157.0,30.63,988.0,-560.4,21.95,172.0,-555.0,51.62,172.0,4.8,26.15,178.0,34.8,47.65,157.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.9953121781612655,-0.09671436296578392,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,461
00021_10-10-2025-06.27,527,178.0,26.15,988.0,-559.8,51.62,172.0,-4.8,30.63,157.0,30.0,47.65,157.0,34.8,35.35,172.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.9930684569549263,-0.11753739745783758,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,39
00004_10-10-2025-06.57,414,157.0,47.65,1384.0,-34.8,30.63,157.0,-30.0,26.15,178.0,4.8,35.35,172.0,25.2,51.12,157.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.9692309097067544,-0.24615329302899283,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,234
00005_10-10-2025-07.02,509,172.0,35.35,1798.0,-34.8,26.15,178.0,-4.8,47.65,157.0,20.4,51.12,157.0,25.2,74.53,199.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.963863295733281,-0.2663973482191175,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,183
00002_10-10-2025-07.22,461,157.0,51.12,1798.0,-25.2,47.65,157.0,-20.4,35.35,172.0,4.8,74.53,199.0,34.8,56.25,157.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.9363662190354899,-0.3510246484923544,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,30
00006_10-10-2025-07.27,414,199.0,74.53,1384.0,-25.2,35.35,172.0,-4.8,51.12,157.0,30.0,56.25,157.0,64.8,38.73,157.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.9288095528719242,-0.3705574375098363,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
00004_10-10-2025-07.57,414,157.0,56.25,414.0,-34.8,51.12,157.0,-30.0,74.53,199.0,34.8,38.73,157.0,60.0,104.06,164.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8724960070727973,-0.4886212414969547,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,70
00002_10-10-2025-08.32,461,157.0,38.73,875.0,-64.8,74.53,199.0,-34.8,56.25,157.0,25.2,104.06,164.0,50.4,56.09,172.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.7885477194774019,-0.6149735718768643,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,288
00008_10-10-2025-08.57,414,164.0,104.06,1336.0,-60.0,56.25,157.0,-25.2,38.73,157.0,25.2,56.09,172.0,30.0,68.58,194.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.7163019434246544,-0.69779045984168,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
00009_10-10-2025-09.22,461,172.0,56.09,1289.0,-50.4,38.73,157.0,-25.2,104.06,164.0,4.8,68.58,194.0,34.8,69.35,172.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.6354046086841412,-0.7721793724666267,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,73
00010_10-10-2025-09.27,414,194.0,68.58,875.0,-30.0,104.06,164.0,-4.8,56.09,172.0,30.0,69.35,172.0,34.8,51.9,182.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.6190939493098342,-0.7853169308807447,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,41
00009_10-10-2025-09.57,461,172.0,69.35,970.0,-34.8,56.09,172.0,-30.0,68.58,194.0,4.8,51.9,182.0,30.0,63.04,172.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.5112930860770522,-0.8594064115014527,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,30
00011_10-10-2025-10.02,509,182.0,51.9,1551.0,-34.8,68.58,194.0,-4.8,69.35,172.0,25.2,63.04,172.0,80.4,97.08,172.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49318290113396607,-0.8699256439656694,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,204
00012_10-10-2025-10.27,581,172.0,63.04,1090.0,-30.0,69.35,172.0,-25.2,51.9,182.0,55.2,97.08,172.0,60.0,124.07,199.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.3947438563842674,-0.9187912101488982,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
00009_10-10-2025-11.22,461,172.0,97.08,1287.0,-80.4,51.9,182.0,-55.2,63.04,172.0,4.8,124.07,199.0,60.0,28.52,172.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.164186846568863,-0.9864292571764954,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,7
00006_10-10-2025-11.27,826,199.0,124.07,1287.0,-60.0,63.04,172.0,-4.8,97.08,172.0,55.2,28.52,172.0,60.0,49.09,197.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.1434926219911798,-0.9896513868196701,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
00009_10-10-2025-12.22,461,172.0,28.52,839.0,-60.0,97.08,172.0,-55.2,124.07,199.0,4.8,49.09,197.0,34.8,81.06,157.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.09671436296578365,-0.9953121781612655,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,461
00013_10-10-2025-12.27,378,197.0,49.09,839.0,-60.0,124.07,199.0,-4.8,28.52,172.0,30.0,81.06,157.0,51.0,55.14,184.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.11753739745783774,-0.9930684569549263,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,324
00004_10-10-2025-12.57,414,157.0,81.06,753.0,-34.8,28.52,172.0,-30.0,49.09,197.0,21.0,55.14,184.0,60.0,66.5,157.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.24615329302899255,-0.9692309097067545,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,21
00014_10-10-2025-13.18,339,184.0,55.14,753.0,-51.0,49.09,197.0,-21.0,81.06,157.0,39.0,66.5,157.0,43.8,51.07,172.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.33380685923377096,-0.9426414910921784,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,102
00004_10-10-2025-13.57,414,157.0,66.5,1384.0,-60.0,81.06,157.0,-39.0,55.14,184.0,4.8,51.07,172.0,15.0,48.8,157.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.48862124149695463,-0.8724960070727973,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,28
00009_10-10-2025-14.02,461,172.0,51.07,1675.0,-43.8,55.14,184.0,-4.8,66.5,157.0,10.2,48.8,157.0,25.2,94.08,177.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5067862565108238,-0.8620717430769586,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,149
00015_10-10-2025-14.12,509,157.0,48.8,1675.0,-15.0,66.5,157.0,-10.2,51.07,172.0,15.0,94.08,177.0,30.0,89.7,179.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5446390350150268,-0.8386705679454243,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,313
00016_10-10-2025-14.27,291,177.0,94.08,1722.0,-25.2,51.07,172.0,-15.0,48.8,157.0,15.0,89.7,179.0,30.0,87.2,157.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.598324600570659,-0.8012538126910607,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
00017_10-10-2025-14.42,461,179.0,89.7,1166.0,-30.0,48.8,157.0,-15.0,94.08,177.0,15.0,87.2,157.0,45.0,58.74,199.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.6494480483301835,-0.760405965600031,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1
00004_10-10-2025-14.57,414,157.0,87.2,875.0,-30.0,94.08,177.0,-15.0,89.7,179.0,30.0,58.74,199.0,60.0,104.34,157.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.6977904598416796,-0.7163019434246547,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,5
00018_10-10-2025-15.27,547,199.0,58.74,547.0,-45.0,89.7,179.0,-30.0,87.2,157.0,30.0,104.34,157.0,60.0,87.21,172.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.7853169308807447,-0.6190939493098343,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,15
00004_10-10-2025-15.57,414,157.0,104.34,414.0,-60.0,87.2,157.0,-30.0,58.74,199.0,30.0,87.21,172.0,40.2,60.42,157.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.8594064115014524,-0.5112930860770526,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
00007_10-10-2025-16.27,414,172.0,87.21,875.0,-60.0,58.74,199.0,-30.0,104.34,157.0,10.2,60.42,157.0,30.0,108.28,157.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.9187912101488984,-0.39474385638426707,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2
00002_10-10-2025-16.37,461,157.0,60.42,1289.0,-40.2,104.34,157.0,-10.2,87.21,172.0,19.8,108.28,157.0,39.6,33.36,157.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.9354440308298674,-0.35347484377925703,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,211
00004_10-10-2025-16.57,414,157.0,108.28,1845.0,-30.0,87.21,172.0,-19.8,60.42,157.0,19.8,33.36,157.0,25.2,63.9,172.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.9624552364536471,-0.27144044986507504,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
00015_10-10-2025-17.17,509,157.0,33.36,1965.0,-39.6,60.42,157.0,-19.8,108.28,157.0,5.4,63.9,172.0,10.2,52.95,199.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.9822872507286887,-0.18738131458572463,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,509
00009_10-10-2025-17.22,461,172.0,63.9,1965.0,-25.2,108.28,157.0,-5.4,33.36,157.0,4.8,52.95,199.0,34.8,41.22,157.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.9864292571764955,-0.16418684656886262,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,64
00018_10-10-2025-17.27,581,199.0,52.95,1551.0,-10.2,33.36,157.0,-4.8,63.9,172.0,30.0,41.22,157.0,60.0,87.09,177.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.9896513868196702,-0.1434926219911794,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,27
00004_10-10-2025-17.57,414,157.0,41.22,414.0,-34.8,63.9,172.0,-30.0,52.95,199.0,30.0,87.09,177.0,34.8,46.12,157.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.999914327574007,-0.013089595571344698,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,414
00016_10-10-2025-18.27,836,177.0,87.09,1297.0,-60.0,52.95,199.0,-30.0,41.22,157.0,4.8,46.12,157.0,30.0,65.99,157.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.9930684569549263,0.11753739745783724,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
00002_10-10-2025-18.32,461,157.0,46.12,1711.0,-34.8,41.22,157.0,-4.8,87.09,177.0,25.2,65.99,157.0,57.0,60.74,172.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.9903891431021473,0.138308876162719,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,461
00004_10-10-2025-18.57,414,157.0,65.99,875.0,-30.0,87.09,177.0,-25.2,46.12,157.0,31.8,60.74,172.0,37.2,39.73,201.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.9692309097067545,0.2461532930289925,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,45
00009_10-10-2025-19.29,461,172.0,60.74,1042.0,-57.0,46.12,157.0,-31.8,65.99,157.0,5.4,39.73,201.0,36.0,77.41,157.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.9258705848099948,0.37784078681846683,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,24
00019_10-10-2025-19.34,581,201.0,39.73,1042.0,-37.2,65.99,157.0,-5.4,60.74,172.0,30.6,77.41,157.0,48.0,52.56,172.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.9167117510316201,0.39954920287812,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,217
00004_10-10-2025-20.05,414,157.0,77.41,1289.0,-36.0,60.74,172.0,-30.6,39.73,201.0,17.4,52.56,172.0,22.2,44.6,201.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.8553642601605073,0.5180270093731292,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2
00009_10-10-2025-20.22,461,172.0,52.56,1289.0,-48.0,39.73,201.0,-17.4,77.41,157.0,4.8,44.6,201.0,39.6,29.43,172.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.8136084495007868,0.5814131843198308,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,36
00020_10-10-2025-20.27,414,201.0,44.6,1289.0,-22.2,77.41,157.0,-4.8,52.56,172.0,34.8,29.43,172.0,40.2,82.4,172.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.8012538126910608,0.598324600570659,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,139
00005_10-10-2025-21.02,509,172.0,29.43,923.0,-39.6,52.56,172.0,-34.8,44.6,201.0,5.4,82.4,172.0,565.2,30.79,178.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.7015314257708556,0.7126385189252056,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,509
00007_10-10-2025-21.07,414,172.0,82.4,923.0,-40.2,44.6,201.0,-5.4,29.43,172.0,559.8,30.79,178.0,594.6,24.58,172.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.6845471059286883,0.7289686274214119,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
00021_11-10-2025-06.27,581,178.0,30.79,581.0,-565.2,29.43,172.0,-559.8,82.4,172.0,34.8,24.58,172.0,60.0,67.9,199.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.9930684569549263,-0.11753739745783758,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,262
00005_11-10-2025-07.02,509,172.0,24.58,923.0,-594.6,82.4,172.0,-34.8,30.79,178.0,25.2,67.9,199.0,65.4,34.12,172.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.963863295733281,-0.2663973482191175,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,509
00006_11-10-2025-07.27,414,199.0,67.9,923.0,-60.0,30.79,178.0,-25.2,24.58,172.0,40.2,34.12,172.0,60.0,54.07,172.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.9288095528719242,-0.3705574375098363,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,23
00009_11-10-2025-08.07,461,172.0,34.12,875.0,-65.4,24.58,172.0,-40.2,67.9,199.0,19.8,54.07,172.0,49.8,60.15,164.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8498926929868641,-0.5269557954966773,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,360
00007_11-10-2025-08.27,414,172.0,54.07,875.0,-60.0,67.9,199.0,-19.8,34.12,172.0,30.0,60.15,164.0,55.2,34.66,172.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8012538126910609,-0.5983246005706587,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,73
00008_11-10-2025-08.57,836,164.0,60.15,1297.0,-49.8,34.12,172.0,-30.0,54.07,172.0,25.2,34.66,172.0,30.0,48.81,194.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.7163019434246544,-0.69779045984168,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,32
00009_11-10-2025-09.22,461,172.0,34.66,1711.0,-55.2,54.07,172.0,-25.2,60.15,164.0,4.8,48.81,194.0,34.8,45.58,172.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.6354046086841412,-0.7721793724666267,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,323
00010_11-10-2025-09.27,414,194.0,48.81,875.0,-30.0,60.15,164.0,-4.8,34.66,172.0,30.0,45.58,172.0,34.8,48.29,182.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.6190939493098342,-0.7853169308807447,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,116
00009_11-10-2025-09.57,461,172.0,45.58,970.0,-34.8,34.66,172.0,-30.0,48.81,194.0,4.8,48.29,182.0,30.0,42.31,172.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.5112930860770522,-0.8594064115014527,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,93
00011_11-10-2025-10.02,509,182.0,48.29,1551.0,-34.8,48.81,194.0,-4.8,45.58,172.0,25.2,42.31,172.0,80.4,35.93,172.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49318290113396607,-0.8699256439656694,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,62
00012_11-10-2025-10.27,581,172.0,42.31,1090.0,-30.0,45.58,172.0,-25.2,48.29,182.0,55.2,35.93,172.0,60.0,61.41,199.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.3947438563842674,-0.9187912101488982,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,15
00009_11-10-2025-11.22,461,172.0,35.93,1264.0,-80.4,48.29,182.0,-55.2,42.31,172.0,4.8,61.41,199.0,60.0,42.46,172.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.164186846568863,-0.9864292571764954,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,461
