service_id,train_type,capacity,train_model,year,month,day_of_week,departure_time,duration,price,passengers,time_distance_competitor_-2,price_competitor_-2,train_type_competitor_-2,duration_competitor_-2,time_distance_competitor_-1,price_competitor_-1,train_type_competitor_-1,duration_competitor_-1,time_distance_competitor_1,price_competitor_1,train_type_competitor_1,duration_competitor_1,time_distance_competitor_2,price_competitor_2,train_type_competitor_2,duration_competitor_2
00014_23-09-2025-13.18,AVE,339,S-100,2025,9,1,13.3,184.0,48.24,18,-51.0,47.46,AVE,197.0,-21.0,36.78,AVE,157.0,69.0,76.17,AVE,177.0,99.0,22.7,AVE,157.0
00009_23-09-2025-14.02,IRYO,461,S-109,2025,9,1,14.03,172.0,47.48,5,-64.8,36.78,AVE,157.0,-43.8,48.24,AVE,184.0,25.2,76.17,AVE,177.0,55.2,22.7,AVE,157.0
00015_23-09-2025-14.12,OUIGO,509,S-108,2025,9,1,14.2,157.0,36.59,10,-75.0,36.78,AVE,157.0,-54.0,48.24,AVE,184.0,15.0,76.17,AVE,177.0,45.0,22.7,AVE,157.0
00016_23-09-2025-14.27,AVE,291,S-100,2025,9,1,14.45,177.0,76.17,0,-90.0,36.78,AVE,157.0,-69.0,48.24,AVE,184.0,30.0,22.7,AVE,157.0,60.0,29.66,AVLO,199.0
00017_23-09-2025-14.42,IRYO,461,S-109,2025,9,1,14.7,179.0,25.62,39,-84.0,48.24,AVE,184.0,-15.0,76.17,AVE,177.0,15.0,22.7,AVE,157.0,45.0,29.66,AVLO,199.0
00004_23-09-2025-14.57,AVE,414,S-103,2025,9,1,14.95,157.0,22.7,629,-99.0,48.24,AVE,184.0,-30.0,76.17,AVE,177.0,30.0,29.66,AVLO,199.0,60.0,17.7,AVE,157.0
00018_23-09-2025-15.27,AVLO,571,S-106,2025,9,1,15.45,199.0,29.66,13,-60.0,76.17,AVE,177.0,-30.0,22.7,AVE,157.0,30.0,17.7,AVE,157.0,60.0,28.4,AVE,172.0
00004_23-09-2025-15.57,AVE,414,S-103,2025,9,1,15.95,157.0,17.7,1492,-60.0,22.7,AVE,157.0,-30.0,29.66,AVLO,199.0,30.0,28.4,AVE,172.0,60.0,52.57,AVE,157.0
00007_23-09-2025-16.27,AVE,414,S-103,2025,9,1,16.45,172.0,28.4,476,-60.0,29.66,AVLO,199.0,-30.0,17.7,AVE,157.0,30.0,52.57,AVE,157.0,60.0,73.53,AVE,199.0
00002_23-09-2025-16.37,IRYO,461,S-109,2025,9,1,16.62,157.0,14.61,1812,-40.2,17.7,AVE,157.0,-10.2,28.4,AVE,172.0,19.8,52.57,AVE,157.0,49.8,73.53,AVE,199.0
00004_23-09-2025-16.57,AVE,414,S-103,2025,9,1,16.95,157.0,52.57,124,-60.0,17.7,AVE,157.0,-30.0,28.4,AVE,172.0,30.0,73.53,AVE,199.0,60.0,70.46,AVE,157.0
00015_23-09-2025-17.17,OUIGO,509,S-108,2025,9,1,17.28,157.0,40.88,13,-49.8,28.4,AVE,172.0,-19.8,52.57,AVE,157.0,10.2,73.53,AVE,199.0,40.2,70.46,AVE,157.0
00009_23-09-2025-17.22,IRYO,461,S-109,2025,9,1,17.37,172.0,29.21,101,-55.2,28.4,AVE,172.0,-25.2,52.57,AVE,157.0,4.8,73.53,AVE,199.0,34.8,70.46,AVE,157.0
00006_23-09-2025-17.27,AVE,414,S-103,2025,9,1,17.45,199.0,73.53,2,-60.0,28.4,AVE,172.0,-30.0,52.57,AVE,157.0,30.0,70.46,AVE,157.0,60.0,66.06,AVE,177.0
00004_23-09-2025-17.57,AVE,414,S-103,2025,9,1,17.95,157.0,70.46,11,-60.0,52.57,AVE,157.0,-30.0,73.53,AVE,199.0,30.0,66.06,AVE,177.0,60.0,29.14,AVE,157.0
00016_23-09-2025-18.27,AVE,414,S-103,2025,9,1,18.45,177.0,66.06,7,-60.0,73.53,AVE,199.0,-30.0,70.46,AVE,157.0,30.0,29.14,AVE,157.0,67.2,30.49,AVLO,201.0
00002_23-09-2025-18.32,IRYO,461,S-109,2025,9,1,18.53,157.0,49.97,9,-34.8,70.46,AVE,157.0,-4.8,66.06,AVE,177.0,25.2,29.14,AVE,157.0,62.4,30.49,AVLO,201.0
00004_23-09-2025-18.57,AVE,414,S-103,2025,9,1,18.95,157.0,29.14,229,-60.0,70.46,AVE,157.0,-30.0,66.06,AVE,177.0,37.2,30.49,AVLO,201.0,67.8,34.71,AVE,157.0
00009_23-09-2025-19.29,IRYO,461,S-109,2025,9,1,19.48,172.0,28.32,16,-61.8,66.06,AVE,177.0,-31.8,29.14,AVE,157.0,5.4,30.49,AVLO,201.0,36.0,34.71,AVE,157.0
00019_23-09-2025-19.34,AVLO,581,S-106,2025,9,1,19.57,201.0,30.49,2,-67.2,66.06,AVE,177.0,-37.2,29.14,AVE,157.0,30.6,34.71,AVE,157.0,52.8,24.25,AVE,201.0
00004_23-09-2025-20.05,AVE,414,S-103,2025,9,1,20.08,157.0,34.71,57,-67.8,29.14,AVE,157.0,-30.6,30.49,AVLO,201.0,22.2,24.25,AVE,201.0,62.4,49.26,AVE,172.0
00009_23-09-2025-20.22,IRYO,461,S-109,2025,9,1,20.37,172.0,31.62,3,-48.0,30.49,AVLO,201.0,-17.4,34.71,AVE,157.0,4.8,24.25,AVE,201.0,45.0,49.26,AVE,172.0
00020_23-09-2025-20.27,AVE,414,S-103,2025,9,1,20.45,201.0,24.25,18,-52.8,30.49,AVLO,201.0,-22.2,34.71,AVE,157.0,40.2,49.26,AVE,172.0,585.0,38.74,AVLO,157.0
00005_23-09-2025-21.02,OUIGO,509,S-108,2025,9,1,21.03,172.0,22.27,6,-57.0,34.71,AVE,157.0,-34.8,24.25,AVE,201.0,5.4,49.26,AVE,172.0,550.2,38.74,AVLO,157.0
00007_23-09-2025-21.07,AVE,414,S-103,2025,9,1,21.12,172.0,49.26,4,-62.4,34.71,AVE,157.0,-40.2,24.25,AVE,201.0,544.8,38.74,AVLO,157.0,559.8,59.33,AVE,178.0
00001_24-09-2025-06.12,AVLO,581,S-106,2025,9,2,6.2,157.0,38.74,482,-585.0,24.25,AVE,201.0,-544.8,49.26,AVE,172.0,15.0,59.33,AVE,178.0,45.0,110.5,AVE,157.0
00002_24-09-2025-06.22,IRYO,461,S-109,2025,9,2,6.37,157.0,23.88,1090,-555.0,49.26,AVE,172.0,-10.2,38.74,AVLO,157.0,4.8,59.33,AVE,178.0,34.8,110.5,AVE,157.0
00003_24-09-2025-06.27,AVE,359,S-103,2025,9,2,6.45,178.0,59.33,178,-559.8,49.26,AVE,172.0,-15.0,38.74,AVLO,157.0,30.0,110.5,AVE,157.0,60.0,27.48,AVE,199.0
00004_24-09-2025-06.57,AVE,414,S-103,2025,9,2,6.95,157.0,110.5,0,-45.0,38.74,AVLO,157.0,-30.0,59.33,AVE,178.0,30.0,27.48,AVE,199.0,60.0,53.89,AVE,157.0
00005_24-09-2025-07.02,OUIGO,509,S-108,2025,9,2,7.03,172.0,60.23,2,-34.8,59.33,AVE,178.0,-4.8,110.5,AVE,157.0,25.2,27.48,AVE,199.0,55.2,53.89,AVE,157.0
00002_24-09-2025-07.22,IRYO,461,S-109,2025,9,2,7.37,157.0,36.98,137,-55.2,59.33,AVE,178.0,-25.2,110.5,AVE,157.0,4.8,27.48,AVE,199.0,34.8,53.89,AVE,157.0
00006_24-09-2025-07.27,AVE,414,S-103,2025,9,2,7.45,199.0,27.48,670,-60.0,59.33,AVE,178.0,-30.0,110.5,AVE,157.0,30.0,53.89,AVE,157.0,60.0,75.27,AVE,172.0
00004_24-09-2025-07.57,AVE,414,S-103,2025,9,2,7.95,157.0,53.89,114,-60.0,110.5,AVE,157.0,-30.0,27.48,AVE,199.0,30.0,75.27,AVE,172.0,60.0,56.59,AVE,164.0
00007_24-09-2025-08.27,AVE,414,S-103,2025,9,2,8.45,172.0,75.27,2,-60.0,27.48,AVE,199.0,-30.0,53.89,AVE,157.0,30.0,56.59,AVE,164.0,60.0,73.38,AVE,194.0
00002_24-09-2025-08.32,IRYO,461,S-109,2025,9,2,8.53,157.0,43.09,32,-34.8,53.89,AVE,157.0,-4.8,75.27,AVE,172.0,25.2,56.59,AVE,164.0,55.2,73.38,AVE,194.0
00008_24-09-2025-08.57,AVE,414,S-103,2025,9,2,8.95,164.0,56.59,63,-60.0,53.89,AVE,157.0,-30.0,75.27,AVE,172.0,30.0,73.38,AVE,194.0,90.0,49.73,AVLO,172.0
00009_24-09-2025-09.22,IRYO,461,S-109,2025,9,2,9.37,172.0,58.96,16,-55.2,75.27,AVE,172.0,-25.2,56.59,AVE,164.0,4.8,73.38,AVE,194.0,64.8,49.73,AVLO,172.0
00010_24-09-2025-09.27,AVE,414,S-103,2025,9,2,9.45,194.0,73.38,15,-60.0,75.27,AVE,172.0,-30.0,56.59,AVE,164.0,60.0,49.73,AVLO,172.0,120.0,55.7,AVE,199.0
00009_24-09-2025-09.57,IRYO,461,S-109,2025,9,2,9.95,172.0,30.58,217,-60.0,56.59,AVE,164.0,-30.0,73.38,AVE,194.0,30.0,49.73,AVLO,172.0,90.0,55.7,AVE,199.0
00011_24-09-2025-10.02,OUIGO,509,S-108,2025,9,2,10.03,182.0,41.21,36,-64.8,56.59,AVE,164.0,-34.8,73.38,AVE,194.0,25.2,49.73,AVLO,172.0,85.2,55.7,AVE,199.0
00012_24-09-2025-10.27,AVLO,581,S-106,2025,9,2,10.45,172.0,49.73,36,-90.0,56.59,AVE,164.0,-60.0,73.38,AVE,194.0,60.0,55.7,AVE,199.0,120.0,49.53,AVE,197.0
00009_24-09-2025-11.22,IRYO,461,S-109,2025,9,2,11.37,172.0,52.59,32,-115.2,73.38,AVE,194.0,-55.2,49.73,AVLO,172.0,4.8,55.7,AVE,199.0,64.8,49.53,AVE,197.0
00006_24-09-2025-11.27,AVE,826,S-103,2025,9,2,11.45,199.0,55.7,73,-120.0,73.38,AVE,194.0,-60.0,49.73,AVLO,172.0,60.0,49.53,AVE,197.0,90.0,43.7,AVE,157.0
00009_24-09-2025-12.22,IRYO,461,S-109,2025,9,2,12.37,172.0,43.69,59,-115.2,49.73,AVLO,172.0,-55.2,55.7,AVE,199.0,4.8,49.53,AVE,197.0,34.8,43.7,AVE,157.0
00013_24-09-2025-12.27,AVE,378,S-103,2025,9,2,12.45,197.0,49.53,68,-120.0,49.73,AVLO,172.0,-60.0,55.7,AVE,199.0,30.0,43.7,AVE,157.0,51.0,48.24,AVE,184.0
00004_24-09-2025-12.57,AVE,414,S-103,2025,9,2,12.95,157.0,43.7,260,-90.0,55.7,AVE,199.0,-30.0,49.53,AVE,197.0,21.0,48.24,AVE,184.0,90.0,31.51,AVE,177.0
00014_24-09-2025-13.18,AVE,339,S-100,2025,9,2,13.3,184.0,48.24,30,-51.0,49.53,AVE,197.0,-21.0,43.7,AVE,157.0,69.0,31.51,AVE,177.0,99.0,47.74,AVE,157.0
00009_24-09-2025-14.02,IRYO,461,S-109,2025,9,2,14.03,172.0,15.72,1921,-64.8,43.7,AVE,157.0,-43.8,48.24,AVE,184.0,25.2,31.51,AVE,177.0,55.2,47.74,AVE,157.0
00015_24-09-2025-14.12,OUIGO,509,S-108,2025,9,2,14.2,157.0,40.86,18,-75.0,43.7,AVE,157.0,-54.0,48.24,AVE,184.0,15.0,31.51,AVE,177.0,45.0,47.74,AVE,157.0
00016_24-09-2025-14.27,AVE,291,S-100,2025,9,2,14.45,177.0,31.51,520,-90.0,43.7,AVE,157.0,-69.0,48.24,AVE,184.0,30.0,47.74,AVE,157.0,60.0,36.7,AVLO,199.0
00017_24-09-2025-14.42,IRYO,461,S-109,2025,9,2,14.7,179.0,55.22,3,-84.0,48.24,AVE,184.0,-15.0,31.51,AVE,177.0,15.0,47.74,AVE,157.0,45.0,36.7,AVLO,199.0
00004_24-09-2025-14.57,AVE,414,S-103,2025,9,2,14.95,157.0,47.74,221,-99.0,48.24,AVE,184.0,-30.0,31.51,AVE,177.0,30.0,36.7,AVLO,199.0,60.0,48.82,AVE,157.0
00018_24-09-2025-15.27,AVLO,571,S-106,2025,9,2,15.45,199.0,36.7,76,-60.0,31.51,AVE,177.0,-30.0,47.74,AVE,157.0,30.0,48.82,AVE,157.0,60.0,57.33,AVE,172.0
00004_24-09-2025-15.57,AVE,414,S-103,2025,9,2,15.95,157.0,48.82,421,-60.0,47.74,AVE,157.0,-30.0,36.7,AVLO,199.0,30.0,57.33,AVE,172.0,60.0,141.58,AVE,157.0
00007_24-09-2025-16.27,AVE,414,S-103,2025,9,2,16.45,172.0,57.33,245,-60.0,36.7,AVLO,199.0,-30.0,48.82,AVE,157.0,30.0,141.58,AVE,157.0,60.0,60.51,AVE,199.0
00002_24-09-2025-16.37,IRYO,461,S-109,2025,9,2,16.62,157.0,53.67,71,-40.2,48.82,AVE,157.0,-10.2,57.33,AVE,172.0,19.8,141.58,AVE,157.0,49.8,60.51,AVE,199.0
00004_24-09-2025-16.57,AVE,414,S-103,2025,9,2,16.95,157.0,141.58,0,-60.0,48.82,AVE,157.0,-30.0,57.33,AVE,172.0,30.0,60.51,AVE,199.0,60.0,51.12,AVE,157.0
00015_24-09-2025-17.17,OUIGO,509,S-108,2025,9,2,17.28,157.0,30.65,266,-49.8,57.33,AVE,172.0,-19.8,141.58,AVE,157.0,10.2,60.51,AVE,199.0,40.2,51.12,AVE,157.0
00009_24-09-2025-17.22,IRYO,461,S-109,2025,9,2,17.37,172.0,42.5,144,-55.2,57.33,AVE,172.0,-25.2,141.58,AVE,157.0,4.8,60.51,AVE,199.0,34.8,51.12,AVE,157.0
00006_24-09-2025-17.27,AVE,414,S-103,2025,9,2,17.45,199.0,60.51,79,-60.0,57.33,AVE,172.0,-30.0,141.58,AVE,157.0,30.0,51.12,AVE,157.0,60.0,65.06,AVE,177.0
00004_24-09-2025-17.57,AVE,414,S-103,2025,9,2,17.95,157.0,51.12,317,-60.0,141.58,AVE,157.0,-30.0,60.51,AVE,199.0,30.0,65.06,AVE,177.0,60.0,111.06,AVE,157.0
00016_24-09-2025-18.27,AVE,414,S-103,2025,9,2,18.45,177.0,65.06,33,-60.0,60.51,AVE,199.0,-30.0,51.12,AVE,157.0,30.0,111.06,AVE,157.0,67.2,28.87,AVLO,201.0
00002_24-09-2025-18.32,IRYO,461,S-109,2025,9,2,18.53,157.0,43.87,53,-34.8,51.12,AVE,157.0,-4.8,65.06,AVE,177.0,25.2,111.06,AVE,157.0,62.4,28.87,AVLO,201.0
00004_24-09-2025-18.57,AVE,414,S-103,2025,9,2,18.95,157.0,111.06,0,-60.0,51.12,AVE,157.0,-30.0,65.06,AVE,177.0,37.2,28.87,AVLO,201.0,67.8,53.9,AVE,157.0
00009_24-09-2025-19.29,IRYO,461,S-109,2025,9,2,19.48,172.0,24.99,78,-61.8,65.06,AVE,177.0,-31.8,111.06,AVE,157.0,5.4,28.87,AVLO,201.0,36.0,53.9,AVE,157.0
00019_24-09-2025-19.34,AVLO,581,S-106,2025,9,2,19.57,201.0,28.87,16,-67.2,65.06,AVE,177.0,-37.2,111.06,AVE,157.0,30.6,53.9,AVE,157.0,52.8,54.94,AVE,201.0
00004_24-09-2025-20.05,AVE,414,S-103,2025,9,2,20.08,157.0,53.9,19,-67.8,111.06,AVE,157.0,-30.6,28.87,AVLO,201.0,22.2,54.94,AVE,201.0,62.4,58.06,AVE,172.0
00009_24-09-2025-20.22,IRYO,461,S-109,2025,9,2,20.37,172.0,39.11,8,-48.0,28.87,AVLO,201.0,-17.4,53.9,AVE,157.0,4.8,54.94,AVE,201.0,45.0,58.06,AVE,172.0
00020_24-09-2025-20.27,AVE,414,S-103,2025,9,2,20.45,201.0,54.94,1,-52.8,28.87,AVLO,201.0,-22.2,53.9,AVE,157.0,40.2,58.06,AVE,172.0,585.0,28.54,AVLO,157.0
00005_24-09-2025-21.02,OUIGO,509,S-108,2025,9,2,21.03,172.0,46.92,0,-57.0,53.9,AVE,157.0,-34.8,54.94,AVE,201.0,5.4,58.06,AVE,172.0,550.2,28.54,AVLO,157.0
00007_24-09-2025-21.07,AVE,414,S-103,2025,9,2,21.12,172.0,58.06,2,-62.4,53.9,AVE,157.0,-40.2,54.94,AVE,201.0,544.8,28.54,AVLO,157.0,559.8,44.25,AVE,178.0
00001_25-09-2025-06.12,AVLO,581,S-106,2025,9,3,6.2,157.0,28.54,464,-585.0,54.94,AVE,201.0,-544.8,58.06,AVE,172.0,15.0,44.25,AVE,178.0,45.0,45.26,AVE,157.0
00002_25-09-2025-06.22,IRYO,461,S-109,2025,9,3,6.37,157.0,22.71,663,-555.0,58.06,AVE,172.0,-10.2,28.54,AVLO,157.0,4.8,44.25,AVE,178.0,34.8,45.26,AVE,157.0
00003_25-09-2025-06.27,AVE,359,S-103,2025,9,3,6.45,178.0,44.25,249,-559.8,58.06,AVE,172.0,-15.0,28.54,AVLO,157.0,30.0,45.26,AVE,157.0,60.0,33.42,AVE,199.0
00004_25-09-2025-06.57,AVE,414,S-103,2025,9,3,6.95,157.0,45.26,263,-45.0,28.54,AVLO,157.0,-30.0,44.25,AVE,178.0,30.0,33.42,AVE,199.0,60.0,40.5,AVE,157.0
00005_25-09-2025-07.02,OUIGO,509,S-108,2025,9,3,7.03,172.0,30.35,48,-34.8,44.25,AVE,178.0,-4.8,45.26,AVE,157.0,25.2,33.42,AVE,199.0,55.2,40.5,AVE,157.0
00002_25-09-2025-07.22,IRYO,461,S-109,2025,9,3,7.37,157.0,37.17,66,-55.2,44.25,AVE,178.0,-25.2,45.26,AVE,157.0,4.8,33.42,AVE,199.0,34.8,40.5,AVE,157.0
00006_25-09-2025-07.27,AVE,414,S-103,2025,9,3,7.45,199.0,33.42,208,-60.0,44.25,AVE,178.0,-30.0,45.26,AVE,157.0,30.0,40.5,AVE,157.0,60.0,66.75,AVE,172.0
00004_25-09-2025-07.57,AVE,414,S-103,2025,9,3,7.95,157.0,40.5,165,-60.0,45.26,AVE,157.0,-30.0,33.42,AVE,199.0,30.0,66.75,AVE,172.0,60.0,40.77,AVE,164.0
00007_25-09-2025-08.27,AVE,414,S-103,2025,9,3,8.45,172.0,66.75,6,-60.0,33.42,AVE,199.0,-30.0,40.5,AVE,157.0,30.0,40.77,AVE,164.0,60.0,69.39,AVE,194.0
00002_25-09-2025-08.32,IRYO,461,S-109,2025,9,3,8.53,157.0,55.56,4,-34.8,40.5,AVE,157.0,-4.8,66.75,AVE,172.0,25.2,40.77,AVE,164.0,55.2,69.39,AVE,194.0
00008_25-09-2025-08.57,AVE,414,S-103,2025,9,3,8.95,164.0,40.77,242,-60.0,40.5,AVE,157.0,-30.0,66.75,AVE,172.0,30.0,69.39,AVE,194.0,90.0,57.15,AVLO,172.0
00009_25-09-2025-09.22,IRYO,461,S-109,2025,9,3,9.37,172.0,60.11,16,-55.2,66.75,AVE,172.0,-25.2,40.77,AVE,164.0,4.8,69.39,AVE,194.0,64.8,57.15,AVLO,172.0
00010_25-09-2025-09.27,AVE,414,S-103,2025,9,3,9.45,194.0,69.39,21,-60.0,66.75,AVE,172.0,-30.0,40.77,AVE,164.0,60.0,57.15,AVLO,172.0,120.0,54.32,AVE,199.0
00009_25-09-2025-09.57,IRYO,461,S-109,2025,9,3,9.95,172.0,57.44,20,-60.0,40.77,AVE,164.0,-30.0,69.39,AVE,194.0,30.0,57.15,AVLO,172.0,90.0,54.32,AVE,199.0
00011_25-09-2025-10.02,OUIGO,509,S-108,2025,9,3,10.03,182.0,54.17,8,-64.8,40.77,AVE,164.0,-34.8,69.39,AVE,194.0,25.2,57.15,AVLO,172.0,85.2,54.32,AVE,199.0
00012_25-09-2025-10.27,AVLO,581,S-106,2025,9,3,10.45,172.0,57.15,27,-90.0,40.77,AVE,164.0,-60.0,69.39,AVE,194.0,60.0,54.32,AVE,199.0,120.0,53.94,AVE,197.0
00009_25-09-2025-11.22,IRYO,461,S-109,2025,9,3,11.37,172.0,81.24,0,-115.2,69.39,AVE,194.0,-55.2,57.15,AVLO,172.0,4.8,54.32,AVE,199.0,64.8,53.94,AVE,197.0
00006_25-09-2025-11.27,AVE,826,S-103,2025,9,3,11.45,199.0,54.32,136,-120.0,69.39,AVE,194.0,-60.0,57.15,AVLO,172.0,60.0,53.94,AVE,197.0,90.0,43.36,AVE,157.0
00009_25-09-2025-12.22,IRYO,461,S-109,2025,9,3,12.37,172.0,61.43,9,-115.2,57.15,AVLO,172.0,-55.2,54.32,AVE,199.0,4.8,53.94,AVE,197.0,34.8,43.36,AVE,157.0
00013_25-09-2025-12.27,AVE,378,S-103,2025,9,3,12.45,197.0,53.94,93,-120.0,57.15,AVLO,172.0,-60.0,54.32,AVE,199.0,30.0,43.36,AVE,157.0,51.0,55.14,AVE,184.0
00018_25-09-2025-15.27,AVLO,571,S-106,2025,9,3,15.45,199.0,41.2,222,-60.0,76.5,AVE,177.0,-30.0,72.43,AVE,157.0,30.0,99.25,AVE,157.0,60.0,85.54,AVE,172.0
00004_25-09-2025-15.57,AVE,414,S-103,2025,9,3,15.95,157.0,99.25,12,-60.0,72.43,AVE,157.0,-30.0,41.2,AVLO,199.0,30.0,85.54,AVE,172.0,60.0,140.59,AVE,157.0
00007_25-09-2025-16.27,AVE,414,S-103,2025,9,3,16.45,172.0,85.54,69,-60.0,41.2,AVLO,199.0,-30.0,99.25,AVE,157.0,30.0,140.59,AVE,157.0,60.0,94.1,AVE,199.0
00002_25-09-2025-16.37,IRYO,461,S-109,2025,9,3,16.62,157.0,56.79,223,-40.2,99.25,AVE,157.0,-10.2,85.54,AVE,172.0,19.8,140.59,AVE,157.0,49.8,94.1,AVE,199.0
00004_25-09-2025-16.57,AVE,414,S-103,2025,9,3,16.95,157.0,140.59,0,-60.0,99.25,AVE,157.0,-30.0,85.54,AVE,172.0,30.0,94.1,AVE,199.0,60.0,48.94,AVE,157.0
00015_25-09-2025-17.17,OUIGO,509,S-108,2025,9,3,17.28,157.0,64.39,39,-49.8,85.54,AVE,172.0,-19.8,140.59,AVE,157.0,10.2,94.1,AVE,199.0,40.2,48.94,AVE,157.0
00009_25-09-2025-17.22,IRYO,461,S-109,2025,9,3,17.37,172.0,67.92,39,-55.2,85.54,AVE,172.0,-25.2,140.59,AVE,157.0,4.8,94.1,AVE,199.0,34.8,48.94,AVE,157.0
00006_25-09-2025-17.27,AVE,414,S-103,2025,9,3,17.45,199.0,94.1,8,-60.0,85.54,AVE,172.0,-30.0,140.59,AVE,157.0,30.0,48.94,AVE,157.0,60.0,83.38,AVE,177.0
00004_25-09-2025-17.57,AVE,414,S-103,2025,9,3,17.95,157.0,48.94,814,-60.0,140.59,AVE,157.0,-30.0,94.1,AVE,199.0,30.0,83.38,AVE,177.0,60.0,88.3,AVE,157.0
00016_25-09-2025-18.27,AVE,414,S-103,2025,9,3,18.45,177.0,83.38,10,-60.0,94.1,AVE,199.0,-30.0,48.94,AVE,157.0,30.0,88.3,AVE,157.0,67.2,31.16,AVLO,201.0
00002_25-09-2025-18.32,IRYO,461,S-109,2025,9,3,18.53,157.0,64.04,16,-34.8,48.94,AVE,157.0,-4.8,83.38,AVE,177.0,25.2,88.3,AVE,157.0,62.4,31.16,AVLO,201.0
00004_25-09-2025-18.57,AVE,414,S-103,2025,9,3,18.95,157.0,88.3,10,-60.0,48.94,AVE,157.0,-30.0,83.38,AVE,177.0,37.2,31.16,AVLO,201.0,67.8,61.33,AVE,157.0
00009_25-09-2025-19.29,IRYO,461,S-109,2025,9,3,19.48,172.0,42.51,32,-61.8,83.38,AVE,177.0,-31.8,88.3,AVE,157.0,5.4,31.16,AVLO,201.0,36.0,61.33,AVE,157.0
00019_25-09-2025-19.34,AVLO,581,S-106,2025,9,3,19.57,201.0,31.16,32,-67.2,83.38,AVE,177.0,-37.2,88.3,AVE,157.0,30.6,61.33,AVE,157.0,52.8,59.9,AVE,201.0
00004_25-09-2025-20.05,AVE,414,S-103,2025,9,3,20.08,157.0,61.33,24,-67.8,88.3,AVE,157.0,-30.6,31.16,AVLO,201.0,22.2,59.9,AVE,201.0,62.4,70.5,AVE,172.0
00009_25-09-2025-20.22,IRYO,461,S-109,2025,9,3,20.37,172.0,39.28,13,-48.0,31.16,AVLO,201.0,-17.4,61.33,AVE,157.0,4.8,59.9,AVE,201.0,45.0,70.5,AVE,172.0
00020_25-09-2025-20.27,AVE,414,S-103,2025,9,3,20.45,201.0,59.9,1,-52.8,31.16,AVLO,201.0,-22.2,61.33,AVE,157.0,40.2,70.5,AVE,172.0,600.0,24.91,AVLO,178.0
00005_25-09-2025-21.02,OUIGO,509,S-108,2025,9,3,21.03,172.0,22.02,1119,-57.0,61.33,AVE,157.0,-34.8,59.9,AVE,201.0,5.4,70.5,AVE,172.0,565.2,24.91,AVLO,178.0
00007_25-09-2025-21.07,AVE,414,S-103,2025,9,3,21.12,172.0,70.5,0,-62.4,61.33,AVE,157.0,-40.2,59.9,AVE,201.0,559.8,24.91,AVLO,178.0,589.8,46.3,AVE,157.0
00002_26-09-2025-06.22,IRYO,461,S-109,2025,9,4,6.37,157.0,10.0,5666,-595.2,59.9,AVE,201.0,-555.0,70.5,AVE,172.0,4.8,24.91,AVLO,178.0,34.8,46.3,AVE,157.0
00021_26-09-2025-06.27,AVLO,527,S-106,2025,9,4,6.45,178.0,24.91,143,-600.0,59.9,AVE,201.0,-559.8,70.5,AVE,172.0,30.0,46.3,AVE,157.0,60.0,73.44,AVE,199.0
00004_26-09-2025-06.57,AVE,414,S-103,2025,9,4,6.95,157.0,46.3,116,-589.8,70.5,AVE,172.0,-30.0,24.91,AVLO,178.0,30.0,73.44,AVE,199.0,60.0,38.8,AVE,157.0
00005_26-09-2025-07.02,OUIGO,509,S-108,2025,9,4,7.03,172.0,34.79,8,-34.8,24.91,AVLO,178.0,-4.8,46.3,AVE,157.0,25.2,73.44,AVE,199.0,55.2,38.8,AVE,157.0
00002_26-09-2025-07.22,IRYO,461,S-109,2025,9,4,7.37,157.0,18.77,744,-55.2,24.91,AVLO,178.0,-25.2,46.3,AVE,157.0,4.8,73.44,AVE,199.0,34.8,38.8,AVE,157.0
00006_26-09-2025-07.27,AVE,414,S-103,2025,9,4,7.45,199.0,73.44,2,-60.0,24.91,AVLO,178.0,-30.0,46.3,AVE,157.0,30.0,38.8,AVE,157.0,90.0,105.59,AVE,164.0
00004_26-09-2025-07.57,AVE,414,S-103,2025,9,4,7.95,157.0,38.8,209,-60.0,46.3,AVE,157.0,-30.0,73.44,AVE,199.0,60.0,105.59,AVE,164.0,90.0,70.67,AVE,194.0
00002_26-09-2025-08.32,IRYO,461,S-109,2025,9,4,8.53,157.0,37.98,68,-64.8,73.44,AVE,199.0,-34.8,38.8,AVE,157.0,25.2,105.59,AVE,164.0,55.2,70.67,AVE,194.0
00008_26-09-2025-08.57,AVE,414,S-103,2025,9,4,8.95,164.0,105.59,0,-90.0,73.44,AVE,199.0,-60.0,38.8,AVE,157.0,30.0,70.67,AVE,194.0,90.0,68.58,AVLO,172.0
00009_26-09-2025-09.22,IRYO,461,S-109,2025,9,4,9.37,172.0,63.07,8,-85.2,38.8,AVE,157.0,-25.2,105.59,AVE,164.0,4.8,70.67,AVE,194.0,64.8,68.58,AVLO,172.0
00010_26-09-2025-09.27,AVE,414,S-103,2025,9,4,9.45,194.0,70.67,36,-90.0,38.8,AVE,157.0,-30.0,105.59,AVE,164.0,60.0,68.58,AVLO,172.0,120.0,105.5,AVE,199.0
00009_26-09-2025-09.57,IRYO,461,S-109,2025,9,4,9.95,172.0,57.52,33,-60.0,105.59,AVE,164.0,-30.0,70.67,AVE,194.0,30.0,68.58,AVLO,172.0,90.0,105.5,AVE,199.0
